ServiceID,PartName,ServiceType,MileageAtReplacement,WasBroken,Severity
4303,"Engine Oil & Filter","Minor Service",10565,"No",1
4304,"Engine Air Filter","Minor Service",19126,"No",1
4305,"Coolant Flush","Major Service",102573,"No",1
4306,"Engine Air Filter","Minor Service",14853,"No",1
4307,"Drive/Serpentine Belt","Major Service",59843,"No",2
4308,"Wiper Blades","Minor Service",14720,"Yes",3
4309,"Engine Air Filter","Minor Service",23239,"No",2
4310,"Spark Plugs","Major Service",48756,"No",2
4311,"Engine Oil & Filter","Minor Service",10621,"No",2
4312,"Spark Plugs","Major Service",74193,"Yes",4
4313,"Drive/Serpentine Belt","Major Service",60651,"Yes",4
4314,"Cabin Air Filter","Minor Service",16163,"No",1
4315,"Engine Air Filter","Minor Service",21725,"Yes",5
4316,"Brake Pads & Discs","Minor Service",38318,"No",2
4317,"Wiper Blades","Minor Service",13618,"No",1
4318,"Spark Plugs","Major Service",61934,"Yes",5
4319,"Brake Pads & Discs","Minor Service",39237,"No",1
4320,"Cabin Air Filter","Minor Service",18263,"No",1
4321,"Coolant Flush","Major Service",95969,"No",1
4322,"Spark Plugs","Major Service",66156,"Yes",5
4323,"Engine Oil & Filter","Minor Service",7663,"No",1
4324,"Wiper Blades","Minor Service",17687,"No",1
4325,"Coolant Flush","Major Service",127410,"No",1
4326,"Engine Air Filter","Minor Service",24910,"Yes",4
4327,"Engine Air Filter","Minor Service",16225,"No",2
4328,"Coolant Flush","Major Service",95044,"No",2
4329,"Engine Oil & Filter","Minor Service",10222,"No",1
4330,"Shocks & Struts","Major Service",101489,"Yes",5
4331,"Wiper Blades","Minor Service",12550,"No",1
4332,"Engine Oil & Filter","Minor Service",11765,"Yes",3
4333,"Transmission Fluid","Major Service",84429,"Yes",4
4334,"Brake Pads & Discs","Minor Service",41564,"Yes",3
4335,"Transmission Fluid","Major Service",82155,"Yes",5
4336,"Drive/Serpentine Belt","Major Service",66936,"Yes",4
4337,"Wiper Blades","Minor Service",15829,"No",1
4338,"Wiper Blades","Minor Service",19596,"Yes",4
4339,"Engine Oil & Filter","Minor Service",12286,"No",2
4340,"Spark Plugs","Major Service",49978,"Yes",3
4341,"Transmission Fluid","Major Service",74147,"No",2
4342,"Cabin Air Filter","Minor Service",19134,"No",2
4343,"Spark Plugs","Major Service",50543,"No",2
4344,"Spark Plugs","Major Service",66541,"No",1
4345,"Wiper Blades","Minor Service",12811,"Yes",5
4346,"Cabin Air Filter","Minor Service",24956,"Yes",3
4347,"Brake Pads & Discs","Minor Service",38498,"Yes",3
4348,"Wiper Blades","Minor Service",10010,"Yes",3
4349,"Engine Oil & Filter","Minor Service",10869,"No",2
4350,"Cabin Air Filter","Minor Service",17672,"No",1
4351,"Spark Plugs","Major Service",51482,"No",2
4352,"Engine Air Filter","Minor Service",17818,"No",2
4353,"Engine Air Filter","Minor Service",18410,"No",1
4354,"Engine Air Filter","Minor Service",16584,"Yes",3
4355,"Wiper Blades","Minor Service",15960,"Yes",5
4356,"Engine Oil & Filter","Minor Service",9557,"No",2
4357,"Engine Air Filter","Minor Service",16523,"No",2
4358,"Transmission Fluid","Major Service",86228,"No",1
4359,"Engine Air Filter","Minor Service",13315,"No",1
4360,"Brake Pads & Discs","Minor Service",34625,"No",2
4361,"Engine Air Filter","Minor Service",19627,"No",1
4362,"Wiper Blades","Minor Service",12126,"No",2
4363,"Brake Pads & Discs","Minor Service",32941,"Yes",4
4364,"Shocks & Struts","Major Service",68528,"No",2
4365,"Coolant Flush","Major Service",112693,"No",2
4366,"Engine Oil & Filter","Minor Service",6723,"No",1
4367,"Engine Oil & Filter","Minor Service",11544,"No",2
4368,"Wiper Blades","Minor Service",20615,"No",1
4369,"Coolant Flush","Major Service",121011,"Yes",5
4370,"Engine Oil & Filter","Minor Service",7896,"No",1
4371,"Cabin Air Filter","Minor Service",21714,"No",1
4372,"Engine Air Filter","Minor Service",19180,"No",2
4373,"Cabin Air Filter","Minor Service",16734,"No",2
4374,"Cabin Air Filter","Minor Service",19839,"No",1
4375,"Oxygen (O2) Sensor","Diagnostic",98945,"Yes",5
4376,"Wiper Blades","Minor Service",10040,"Yes",3
4377,"Wiper Blades","Minor Service",18382,"No",2
4378,"Transmission Fluid","Major Service",79559,"Yes",4
4379,"Wiper Blades","Minor Service",16795,"Yes",5
4380,"Wiper Blades","Minor Service",15328,"Yes",3
4381,"Brake Pads & Discs","Minor Service",36768,"Yes",4
4382,"Shocks & Struts","Major Service",123555,"Yes",5
4383,"Spark Plugs","Major Service",63717,"Yes",3
4384,"Spark Plugs","Major Service",47721,"No",1
4385,"Engine Air Filter","Minor Service",22129,"No",1
4386,"Spark Plugs","Major Service",82884,"Yes",3
4387,"Wiper Blades","Minor Service",12454,"No",2
4388,"Wiper Blades","Minor Service",6748,"No",1
4389,"Wiper Blades","Minor Service",12287,"Yes",4
4390,"Engine Air Filter","Minor Service",24587,"Yes",4
4391,"Cabin Air Filter","Minor Service",15541,"No",1
4392,"Brake Pads & Discs","Minor Service",31200,"No",1
4393,"Engine Oil & Filter","Minor Service",10223,"Yes",4
4394,"Wiper Blades","Minor Service",10149,"No",2
4395,"Cabin Air Filter","Minor Service",15196,"No",1
4396,"Spark Plugs","Major Service",67050,"No",2
4397,"Engine Oil & Filter","Minor Service",9780,"No",1
4398,"Brake Pads & Discs","Minor Service",40708,"Yes",5
4399,"Brake Pads & Discs","Minor Service",31011,"Yes",3
4400,"Brake Pads & Discs","Minor Service",34899,"No",1
4401,"Engine Air Filter","Minor Service",16603,"No",1
4402,"Drive/Serpentine Belt","Major Service",82576,"Yes",4
4403,"Wiper Blades","Minor Service",9518,"No",1
4404,"Shocks & Struts","Major Service",81859,"Yes",4
4405,"Wiper Blades","Minor Service",12534,"No",2
4406,"Brake Pads & Discs","Minor Service",37221,"No",1
4407,"Engine Oil & Filter","Minor Service",10643,"Yes",4
4408,"Brake Pads & Discs","Minor Service",28166,"No",2
4409,"Wiper Blades","Minor Service",17727,"No",1
4410,"Spark Plugs","Major Service",66866,"Yes",5
4411,"Engine Air Filter","Minor Service",25494,"No",1
4412,"Wiper Blades","Minor Service",16061,"Yes",3
4413,"Cabin Air Filter","Minor Service",17681,"No",1
4414,"Engine Oil & Filter","Minor Service",7978,"No",2
4415,"Wiper Blades","Minor Service",18842,"Yes",3
4416,"Engine Oil & Filter","Minor Service",10739,"Yes",5
4417,"Spark Plugs","Major Service",61555,"Yes",3
4418,"Wiper Blades","Minor Service",10627,"Yes",4
4419,"Engine Oil & Filter","Minor Service",6847,"No",1
4420,"Shocks & Struts","Major Service",103824,"Yes",4
4421,"Spark Plugs","Major Service",75208,"Yes",4
4422,"Brake Pads & Discs","Minor Service",38017,"No",1
4423,"Wiper Blades","Minor Service",20480,"No",2
4424,"Engine Oil & Filter","Minor Service",13406,"No",1
4425,"Engine Oil & Filter","Minor Service",8648,"No",1
4426,"Thermostat","Diagnostic",106612,"Yes",5
4427,"Wiper Blades","Minor Service",9057,"No",2
4428,"Coolant Flush","Major Service",112615,"No",2
4429,"Wiper Blades","Minor Service",13698,"No",2
4430,"Brake Pads & Discs","Minor Service",25978,"No",2
4431,"Brake Pads & Discs","Minor Service",38734,"Yes",5
4432,"Engine Oil & Filter","Minor Service",10747,"Yes",5
4433,"Engine Air Filter","Minor Service",16133,"No",1
4434,"Engine Air Filter","Minor Service",10612,"No",2
4435,"Oxygen (O2) Sensor","Diagnostic",118024,"Yes",3
4436,"Cabin Air Filter","Minor Service",18396,"No",2
4437,"Cabin Air Filter","Minor Service",21029,"No",2
4438,"Engine Oil & Filter","Minor Service",11402,"No",2
4439,"Wiper Blades","Minor Service",11376,"No",2
4440,"Cabin Air Filter","Minor Service",19028,"No",1
4441,"Wiper Blades","Minor Service",16600,"No",1
4442,"Engine Air Filter","Minor Service",21303,"No",1
4443,"Drive/Serpentine Belt","Major Service",69013,"No",1
4444,"Cabin Air Filter","Minor Service",16557,"No",2
4445,"Engine Oil & Filter","Minor Service",9372,"No",1
4446,"Wiper Blades","Minor Service",13470,"No",1
4447,"Oxygen (O2) Sensor","Diagnostic",120756,"Yes",3
4448,"Brake Pads & Discs","Minor Service",32097,"Yes",4
4449,"Engine Oil & Filter","Minor Service",10377,"Yes",5
4450,"Spark Plugs","Major Service",54287,"Yes",3
4451,"Brake Pads & Discs","Minor Service",37440,"Yes",5
4452,"Engine Oil & Filter","Minor Service",8905,"No",1
4453,"Engine Oil & Filter","Minor Service",12900,"No",1
4454,"Coolant Flush","Major Service",78363,"No",1
4455,"Shocks & Struts","Major Service",98884,"Yes",5
4456,"Engine Oil & Filter","Minor Service",8815,"No",2
4457,"Engine Air Filter","Minor Service",22085,"Yes",4
4458,"Engine Oil & Filter","Minor Service",6755,"No",2
4459,"Engine Air Filter","Minor Service",21231,"No",1
4460,"Spark Plugs","Major Service",56302,"No",2
4461,"Engine Air Filter","Minor Service",22571,"No",1
4462,"Engine Air Filter","Minor Service",23105,"No",2
4463,"Engine Air Filter","Minor Service",20848,"No",1
4464,"Cabin Air Filter","Minor Service",19248,"No",1
4465,"Engine Air Filter","Minor Service",20268,"No",1
4466,"Cabin Air Filter","Minor Service",20530,"Yes",5
4467,"Brake Pads & Discs","Minor Service",29280,"No",2
4468,"Wiper Blades","Minor Service",12664,"No",1
4469,"Wiper Blades","Minor Service",17563,"No",1
4470,"Cabin Air Filter","Minor Service",14673,"No",1
4471,"Wiper Blades","Minor Service",20517,"Yes",4
4472,"Wiper Blades","Minor Service",8610,"Yes",4
4473,"Cabin Air Filter","Minor Service",15688,"No",1
4474,"Engine Oil & Filter","Minor Service",8088,"No",1
4475,"Cabin Air Filter","Minor Service",19805,"No",2
4476,"Cabin Air Filter","Minor Service",24076,"Yes",5
4477,"Wiper Blades","Minor Service",11373,"Yes",4
4478,"Drive/Serpentine Belt","Major Service",61284,"No",1
4479,"Spark Plugs","Major Service",72646,"Yes",3
4480,"Wiper Blades","Minor Service",15187,"Yes",4
4481,"Drive/Serpentine Belt","Major Service",57391,"Yes",3
4482,"Spark Plugs","Major Service",55617,"No",2
4483,"Drive/Serpentine Belt","Major Service",76570,"No",1
4484,"Wiper Blades","Minor Service",20410,"No",1
4485,"Brake Pads & Discs","Minor Service",30945,"No",2
4486,"Wiper Blades","Minor Service",18514,"Yes",4
4487,"Engine Air Filter","Minor Service",17672,"No",2
4488,"Engine Oil & Filter","Minor Service",9278,"No",1
4489,"Wiper Blades","Minor Service",11999,"No",2
4490,"Mass Airflow Sensor","Diagnostic",97456,"Yes",4
4491,"Wiper Blades","Minor Service",22254,"No",2
4492,"Wiper Blades","Minor Service",14086,"No",1
4493,"Engine Air Filter","Minor Service",21764,"No",1
4494,"Cabin Air Filter","Minor Service",18025,"No",1
4495,"Engine Oil & Filter","Minor Service",10594,"Yes",3
4496,"Engine Oil & Filter","Minor Service",10107,"Yes",5
4497,"Brake Pads & Discs","Minor Service",28122,"No",2
4498,"Spark Plugs","Major Service",47536,"Yes",3
4499,"Engine Oil & Filter","Minor Service",13738,"Yes",4
4500,"Engine Air Filter","Minor Service",28935,"Yes",3
4501,"Engine Air Filter","Minor Service",13656,"No",2
4502,"Brake Pads & Discs","Minor Service",33699,"Yes",4
4503,"Engine Air Filter","Minor Service",19774,"No",1
4504,"Cabin Air Filter","Minor Service",22528,"No",2
4505,"Drive/Serpentine Belt","Major Service",55401,"Yes",4
4506,"Engine Oil & Filter","Minor Service",8502,"No",1
4507,"Thermostat","Diagnostic",106022,"Yes",5
4508,"Engine Air Filter","Minor Service",18676,"No",2
4509,"Thermostat","Diagnostic",100118,"Yes",3
4510,"Engine Air Filter","Minor Service",19065,"No",1
4511,"Wiper Blades","Minor Service",19638,"Yes",3
4512,"Engine Air Filter","Minor Service",23019,"Yes",3
4513,"Engine Oil & Filter","Minor Service",10218,"No",1
4514,"Engine Air Filter","Minor Service",20409,"No",2
4515,"Wiper Blades","Minor Service",19119,"No",1
4516,"Engine Air Filter","Minor Service",15089,"No",2
4517,"Wiper Blades","Minor Service",13147,"No",2
4518,"Brake Pads & Discs","Minor Service",42223,"Yes",5
4519,"Oxygen (O2) Sensor","Diagnostic",139128,"Yes",3
4520,"Engine Oil & Filter","Minor Service",13347,"No",2
4521,"Wiper Blades","Minor Service",6804,"No",1
4522,"Wiper Blades","Minor Service",14353,"Yes",3
4523,"Engine Oil & Filter","Minor Service",7550,"No",1
4524,"Wiper Blades","Minor Service",9701,"Yes",4
4525,"Brake Pads & Discs","Minor Service",32233,"Yes",4
4526,"Wiper Blades","Minor Service",11898,"Yes",3
4527,"Transmission Fluid","Major Service",89506,"No",1
4528,"Cabin Air Filter","Minor Service",19091,"No",1
4529,"Wiper Blades","Minor Service",16204,"Yes",3
4530,"Engine Air Filter","Minor Service",20875,"No",2
4531,"Spark Plugs","Major Service",67754,"Yes",5
4532,"Drive/Serpentine Belt","Major Service",68797,"Yes",5
4533,"Coolant Flush","Major Service",93443,"No",1
4534,"Cabin Air Filter","Minor Service",17427,"Yes",4
4535,"Engine Air Filter","Minor Service",19739,"Yes",3
4536,"Spark Plugs","Major Service",72601,"Yes",3
4537,"Engine Air Filter","Minor Service",16361,"No",1
4538,"Thermostat","Diagnostic",114604,"Yes",3
4539,"Engine Air Filter","Minor Service",19423,"No",1
4540,"Shocks & Struts","Major Service",83379,"No",1
4541,"Drive/Serpentine Belt","Major Service",70565,"Yes",4
4542,"Transmission Fluid","Major Service",74343,"No",1
4543,"Wiper Blades","Minor Service",25548,"No",1
4544,"Engine Oil & Filter","Minor Service",7710,"No",2
4545,"Engine Air Filter","Minor Service",16928,"No",1
4546,"Engine Air Filter","Minor Service",19973,"Yes",4
4547,"Engine Air Filter","Minor Service",18198,"No",2
4548,"Brake Pads & Discs","Minor Service",34456,"Yes",3
4549,"Engine Air Filter","Minor Service",22362,"No",1
4550,"Spark Plugs","Major Service",55020,"Yes",3
4551,"Brake Pads & Discs","Minor Service",30687,"Yes",4
4552,"Engine Oil & Filter","Minor Service",8171,"No",2
4553,"Cabin Air Filter","Minor Service",12845,"No",1
4554,"Oxygen (O2) Sensor","Diagnostic",87642,"Yes",5
4555,"Engine Air Filter","Minor Service",22075,"Yes",5
4556,"Engine Oil & Filter","Minor Service",12048,"Yes",4
4557,"Engine Air Filter","Minor Service",18181,"No",2
4558,"Engine Oil & Filter","Minor Service",11846,"No",1
4559,"Engine Oil & Filter","Minor Service",12103,"No",1
4560,"Spark Plugs","Major Service",49949,"Yes",3
4561,"Thermostat","Diagnostic",88298,"No",2
4562,"Wiper Blades","Minor Service",16334,"Yes",3
4563,"Engine Oil & Filter","Minor Service",12004,"No",1
4564,"Thermostat","Diagnostic",111040,"Yes",5
4565,"Brake Pads & Discs","Minor Service",42384,"Yes",5
4566,"Engine Oil & Filter","Minor Service",7760,"No",1
4567,"Transmission Fluid","Major Service",78622,"No",1
4568,"Wiper Blades","Minor Service",9666,"No",1
4569,"Brake Pads & Discs","Minor Service",39142,"No",1
4570,"Wiper Blades","Minor Service",17252,"Yes",3
4571,"Wiper Blades","Minor Service",12682,"No",2
4572,"Brake Pads & Discs","Minor Service",39010,"Yes",3
4573,"Wiper Blades","Minor Service",15379,"No",1
4574,"Wiper Blades","Minor Service",17681,"No",1
4575,"Wiper Blades","Minor Service",15736,"Yes",3
4576,"Cabin Air Filter","Minor Service",18115,"No",2
4577,"Transmission Fluid","Major Service",81596,"Yes",3
4578,"Transmission Fluid","Major Service",82963,"No",1
4579,"Cabin Air Filter","Minor Service",20126,"No",1
4580,"Engine Air Filter","Minor Service",20084,"No",1
4581,"Drive/Serpentine Belt","Major Service",76585,"Yes",5
4582,"Engine Oil & Filter","Minor Service",8131,"No",2
4583,"Spark Plugs","Major Service",65281,"No",1
4584,"Brake Pads & Discs","Minor Service",24552,"No",1
4585,"Engine Oil & Filter","Minor Service",7989,"No",2
4586,"Engine Air Filter","Minor Service",20335,"No",2
4587,"Engine Oil & Filter","Minor Service",8927,"No",1
4588,"Cabin Air Filter","Minor Service",20385,"No",1
4589,"Brake Pads & Discs","Minor Service",23207,"No",2
4590,"Engine Oil & Filter","Minor Service",10830,"Yes",4
4591,"Wiper Blades","Minor Service",14344,"Yes",5
4592,"Brake Pads & Discs","Minor Service",45917,"Yes",4
4593,"Thermostat","Diagnostic",112081,"Yes",4
4594,"Engine Air Filter","Minor Service",19958,"No",2
4595,"Wiper Blades","Minor Service",15061,"Yes",4
4596,"Cabin Air Filter","Minor Service",23168,"No",2
4597,"Wiper Blades","Minor Service",11232,"No",2
4598,"Cabin Air Filter","Minor Service",20250,"No",2
4599,"Cabin Air Filter","Minor Service",17910,"No",1
4600,"Cabin Air Filter","Minor Service",19503,"No",1
4601,"Engine Air Filter","Minor Service",19481,"No",2
4602,"Mass Airflow Sensor","Diagnostic",93376,"Yes",4
4603,"Engine Air Filter","Minor Service",20232,"Yes",4
4604,"Wiper Blades","Minor Service",18272,"Yes",3
4605,"Brake Pads & Discs","Minor Service",37872,"Yes",5
4606,"Engine Air Filter","Minor Service",23722,"Yes",3
4607,"Engine Air Filter","Minor Service",17161,"No",2
4608,"Brake Pads & Discs","Minor Service",36949,"No",2
4609,"Cabin Air Filter","Minor Service",18382,"No",1
4610,"Brake Pads & Discs","Minor Service",37428,"No",2
4611,"Coolant Flush","Major Service",80315,"No",2
4612,"Engine Oil & Filter","Minor Service",12215,"No",2
4613,"Wiper Blades","Minor Service",13241,"No",2
4614,"Engine Oil & Filter","Minor Service",11581,"No",1
4615,"Brake Pads & Discs","Minor Service",28448,"No",1
4616,"Transmission Fluid","Major Service",89287,"Yes",3
4617,"Engine Oil & Filter","Minor Service",7719,"No",2
4618,"Engine Air Filter","Minor Service",20995,"Yes",4
4619,"Drive/Serpentine Belt","Major Service",60423,"Yes",4
4620,"Thermostat","Diagnostic",114553,"Yes",4
4621,"Wiper Blades","Minor Service",13871,"No",1
4622,"Engine Oil & Filter","Minor Service",11074,"No",1
4623,"Wiper Blades","Minor Service",18062,"No",2
4624,"Engine Air Filter","Minor Service",17147,"No",1
4625,"Cabin Air Filter","Minor Service",19426,"No",1
4626,"Drive/Serpentine Belt","Major Service",57656,"Yes",4
4627,"Engine Air Filter","Minor Service",24373,"No",2
4628,"Engine Oil & Filter","Minor Service",9481,"No",2
4629,"Spark Plugs","Major Service",61562,"Yes",4
4630,"Engine Oil & Filter","Minor Service",9371,"No",2
4631,"Wiper Blades","Minor Service",10552,"No",1
4632,"Engine Air Filter","Minor Service",18834,"No",2
4633,"Spark Plugs","Major Service",74926,"Yes",5
4634,"Engine Air Filter","Minor Service",24228,"No",1
4635,"Wiper Blades","Minor Service",16417,"No",2
4636,"Wiper Blades","Minor Service",9518,"No",1
4637,"Transmission Fluid","Major Service",86126,"Yes",4
4638,"Engine Air Filter","Minor Service",18239,"No",1
4639,"Engine Oil & Filter","Minor Service",15308,"No",1
4640,"Drive/Serpentine Belt","Major Service",78444,"No",2
4641,"Wiper Blades","Minor Service",19152,"Yes",5
4642,"Engine Oil & Filter","Minor Service",11411,"Yes",5
4643,"Engine Oil & Filter","Minor Service",7633,"No",1
4644,"Engine Air Filter","Minor Service",22948,"Yes",4
4645,"Cabin Air Filter","Minor Service",22466,"Yes",5
4646,"Engine Oil & Filter","Minor Service",10389,"No",1
4647,"Wiper Blades","Minor Service",19136,"No",2
4648,"Cabin Air Filter","Minor Service",21427,"No",2
4649,"Wiper Blades","Minor Service",13032,"No",2
4650,"Engine Oil & Filter","Minor Service",9305,"Yes",4
4651,"Cabin Air Filter","Minor Service",23880,"No",1
4652,"Cabin Air Filter","Minor Service",18976,"No",2
4653,"Cabin Air Filter","Minor Service",21517,"No",2
4654,"Engine Air Filter","Minor Service",18371,"No",2
4655,"Shocks & Struts","Major Service",88123,"Yes",4
4656,"Cabin Air Filter","Minor Service",15898,"No",2
4657,"Engine Air Filter","Minor Service",21650,"No",2
4658,"Spark Plugs","Major Service",50942,"No",1
4659,"Engine Air Filter","Minor Service",18313,"No",1
